WeatherStationName,DateTime,ParkingStationId,TotalParkingSpaces,VehicleParked,AvailableSpaces,Long,Lat,HourlyRate,RoadSurfaceTemperature,AirTemperature,Time,Weekday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,13110,5,5,0,-122.3370413889,47.6211255418421,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,13134,5,4,1,-122.340720954132,47.620794840635,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,13138,0,0,0,-122.334851680755,47.6207720641666,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,13142,4,0,4,-122.329743906882,47.6207536309905,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,13549,13,13,0,-122.338604059375,47.6203067254172,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,13550,8,9,0,-122.338320331839,47.6202932957854,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,13789,10,7,3,-122.330504345817,47.6192251177353,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,13790,4,0,4,-122.33032664856,47.6193650366761,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,13793,11,11,0,-122.330509497354,47.6202208779358,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,13794,5,4,1,-122.330302860007,47.620251466477,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,31309,13,10,3,-122.339944950494,47.6190899243923,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,31309,13,10,3,-122.339928572711,47.6194454069634,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,31310,13,7,6,-122.339661424336,47.6192563921943,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,32121,5,5,0,-122.33597808962,47.6204400526483,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,32122,9,8,1,-122.335744129047,47.620288669221,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,33005,9,0,9,-122.329281545559,47.6204401697656,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,33142,4,0,4,-122.334178609851,47.6194300317427,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,33145,6,4,2,-122.334463173925,47.620269290155,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,33146,0,0,0,-122.334184314435,47.6204274537759,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,33745,0,0,0,-122.331130294022,47.6197462317273,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,33746,0,0,0,-122.330817744942,47.6195879816399,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,33746,0,0,0,-122.331408771791,47.6195865488453,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,34502,0,0,0,-122.332860944701,47.620151941065,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,34505,13,14,0,-122.333107991092,47.6214971962861,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,34506,0,0,0,-122.332867423654,47.6212707809005,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,34877,11,7,4,-122.331818718845,47.6203900171139,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,34878,7,6,1,-122.331562635956,47.6202895186533,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,34881,12,13,0,-122.331845426036,47.6213908536931,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,35745,0,0,0,-122.337681315309,47.6209505167425,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,35749,9,11,0,-122.332282840764,47.62089231182,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,35750,8,9,0,-122.33240939957,47.6207439213449,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,55373,7,1,6,-122.34256441986,47.6203881844682,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,55374,9,4,5,-122.342209400766,47.6201760274197,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,55637,0,0,0,-122.334462015406,47.6214943206599,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,55638,0,0,0,-122.334184676801,47.6212035081447,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,56082,8,7,1,-122.329855360949,47.6219131421389,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,56353,6,3,3,-122.341679741556,47.6198128729542,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,56354,19,4,15,-122.341786322716,47.6196295938799,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,56357,3,5,0,-122.337723311208,47.6197765296176,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,56358,2,3,0,-122.337571066604,47.619627885184,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,58445,7,8,0,-122.339055778487,47.6209530433716,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,58446,0,0,0,-122.338905267452,47.6207934745717,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,58449,6,7,0,-122.336377182589,47.6209453670449,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,58450,9,7,2,-122.336594672654,47.6207735135951,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,58453,8,0,8,-122.333346727854,47.6209003588476,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,58829,5,5,0,-122.338611345212,47.6194336763457,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,76198,10,2,8,-122.340968113702,47.620282460656,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,76429,10,4,6,-122.339878438749,47.6203730891257,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,77265,7,4,3,-122.336010423214,47.6189677871707,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,78069,11,10,1,-122.329268617913,47.618987714883,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,79025,8,6,2,-122.3390493657,47.6197871884763,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,79026,7,7,0,-122.339190357856,47.6196232383139,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,79030,9,11,0,-122.33362680626,47.6195838988335,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,79033,0,0,0,-122.332484094936,47.6197482654676,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,79034,0,0,0,-122.332549704638,47.6195836017163,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,79041,8,7,1,-122.32986657134,47.6197598529195,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,79042,7,3,4,-122.329974489797,47.6195912046608,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,81134,9,4,5,-122.331186376906,47.6207388921113,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 17:00:00,81694,11,11,0,-122.330320975552,47.6214331804187,2.5,90.6,78.09,17,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,10153,10,0,10,-122.329243271026,47.6214500088725,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,11137,7,1,6,-122.340573198981,47.6197980174033,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,11138,21,11,10,-122.340473473816,47.6196249824465,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,11881,10,0,10,-122.333108018272,47.6194045064031,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,11881,10,0,10,-122.33310510208,47.6189066862314,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,11882,14,6,8,-122.332845329887,47.6188608812258,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,13105,7,11,0,-122.337290451959,47.6204123730217,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,13109,9,6,3,-122.337297337352,47.6210663496981,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,13110,5,7,0,-122.3370413889,47.6211255418421,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,13134,5,3,2,-122.340720954132,47.620794840635,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,13138,0,0,0,-122.334851680755,47.6207720641666,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,13142,4,1,3,-122.329743906882,47.6207536309905,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,13549,13,13,0,-122.338604059375,47.6203067254172,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,13550,8,10,0,-122.338320331839,47.6202932957854,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,13789,10,5,5,-122.330504345817,47.6192251177353,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,13790,4,1,3,-122.33032664856,47.6193650366761,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,13793,11,9,2,-122.330509497354,47.6202208779358,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,13794,5,6,0,-122.330302860007,47.620251466477,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,31309,13,8,5,-122.339944950494,47.6190899243923,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,31309,13,8,5,-122.339928572711,47.6194454069634,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,31310,13,5,8,-122.339661424336,47.6192563921943,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,32121,5,8,0,-122.33597808962,47.6204400526483,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,32122,9,14,0,-122.335744129047,47.620288669221,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,33005,9,0,9,-122.329281545559,47.6204401697656,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,33142,4,1,3,-122.334178609851,47.6194300317427,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,33145,6,3,3,-122.334463173925,47.620269290155,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,33146,0,0,0,-122.334184314435,47.6204274537759,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,33745,0,0,0,-122.331130294022,47.6197462317273,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,33746,0,0,0,-122.330817744942,47.6195879816399,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,33746,0,0,0,-122.331408771791,47.6195865488453,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,34502,0,0,0,-122.332860944701,47.620151941065,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,34505,13,11,2,-122.333107991092,47.6214971962861,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,34506,0,0,0,-122.332867423654,47.6212707809005,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,34877,11,7,4,-122.331818718845,47.6203900171139,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,34878,7,5,2,-122.331562635956,47.6202895186533,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,34881,12,12,0,-122.331845426036,47.6213908536931,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,35745,0,0,0,-122.337681315309,47.6209505167425,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,35749,9,11,0,-122.332282840764,47.62089231182,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,35750,8,10,0,-122.33240939957,47.6207439213449,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,55373,7,3,4,-122.34256441986,47.6203881844682,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,55374,9,6,3,-122.342209400766,47.6201760274197,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,55637,0,0,0,-122.334462015406,47.6214943206599,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,55638,0,0,0,-122.334184676801,47.6212035081447,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,56082,8,6,2,-122.329855360949,47.6219131421389,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,56353,6,3,3,-122.341679741556,47.6198128729542,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,56354,19,7,12,-122.341786322716,47.6196295938799,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,56357,3,5,0,-122.337723311208,47.6197765296176,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,56358,2,4,0,-122.337571066604,47.619627885184,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,58445,7,10,0,-122.339055778487,47.6209530433716,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,58446,0,0,0,-122.338905267452,47.6207934745717,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,58449,6,6,0,-122.336377182589,47.6209453670449,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,58450,9,8,1,-122.336594672654,47.6207735135951,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,58453,8,6,2,-122.333346727854,47.6209003588476,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,58829,5,5,0,-122.338611345212,47.6194336763457,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,76198,10,3,7,-122.340968113702,47.620282460656,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,76429,10,11,0,-122.339878438749,47.6203730891257,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,77265,7,8,0,-122.336010423214,47.6189677871707,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,78069,11,10,1,-122.329268617913,47.618987714883,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,79025,8,8,0,-122.3390493657,47.6197871884763,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,79026,7,7,0,-122.339190357856,47.6196232383139,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,79030,9,8,1,-122.33362680626,47.6195838988335,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,79033,0,0,0,-122.332484094936,47.6197482654676,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,79034,0,0,0,-122.332549704638,47.6195836017163,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,79041,8,9,0,-122.32986657134,47.6197598529195,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,79042,7,4,3,-122.329974489797,47.6195912046608,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,81134,9,9,0,-122.331186376906,47.6207388921113,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 18:00:00,81694,11,10,1,-122.330320975552,47.6214331804187,2.5,87.3,76.82,18,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,10153,10,0,10,-122.329243271026,47.6214500088725,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,11137,7,3,4,-122.340573198981,47.6197980174033,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,11138,21,8,13,-122.340473473816,47.6196249824465,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,11881,10,1,9,-122.333108018272,47.6194045064031,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,11881,10,1,9,-122.33310510208,47.6189066862314,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,11882,14,9,5,-122.332845329887,47.6188608812258,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,13105,7,11,0,-122.337290451959,47.6204123730217,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,13109,9,7,2,-122.337297337352,47.6210663496981,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,13110,5,8,0,-122.3370413889,47.6211255418421,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,13134,5,7,0,-122.340720954132,47.620794840635,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,13138,0,0,0,-122.334851680755,47.6207720641666,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,13142,4,3,1,-122.329743906882,47.6207536309905,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,13549,13,15,0,-122.338604059375,47.6203067254172,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,13550,8,11,0,-122.338320331839,47.6202932957854,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,13789,10,9,1,-122.330504345817,47.6192251177353,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,13790,4,3,1,-122.33032664856,47.6193650366761,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,13793,11,10,1,-122.330509497354,47.6202208779358,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,13794,5,4,1,-122.330302860007,47.620251466477,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,31309,13,8,5,-122.339944950494,47.6190899243923,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,31309,13,8,5,-122.339928572711,47.6194454069634,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,31310,13,5,8,-122.339661424336,47.6192563921943,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,32121,5,8,0,-122.33597808962,47.6204400526483,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,32122,9,11,0,-122.335744129047,47.620288669221,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,33005,9,1,8,-122.329281545559,47.6204401697656,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,33142,4,2,2,-122.334178609851,47.6194300317427,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,33145,6,3,3,-122.334463173925,47.620269290155,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,33146,0,0,0,-122.334184314435,47.6204274537759,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,33745,0,0,0,-122.331130294022,47.6197462317273,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,33746,0,0,0,-122.330817744942,47.6195879816399,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,33746,0,0,0,-122.331408771791,47.6195865488453,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,34502,0,0,0,-122.332860944701,47.620151941065,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,34505,13,12,1,-122.333107991092,47.6214971962861,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,34506,0,0,0,-122.332867423654,47.6212707809005,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,34877,11,6,5,-122.331818718845,47.6203900171139,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,34878,7,6,1,-122.331562635956,47.6202895186533,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,34881,12,13,0,-122.331845426036,47.6213908536931,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,35745,0,0,0,-122.337681315309,47.6209505167425,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,35749,9,9,0,-122.332282840764,47.62089231182,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,35750,8,10,0,-122.33240939957,47.6207439213449,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,55373,7,2,5,-122.34256441986,47.6203881844682,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,55374,9,7,2,-122.342209400766,47.6201760274197,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,55637,0,0,0,-122.334462015406,47.6214943206599,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,55638,0,0,0,-122.334184676801,47.6212035081447,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,56082,8,7,1,-122.329855360949,47.6219131421389,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,56353,6,6,0,-122.341679741556,47.6198128729542,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,56354,19,13,6,-122.341786322716,47.6196295938799,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,56357,3,5,0,-122.337723311208,47.6197765296176,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,56358,2,4,0,-122.337571066604,47.619627885184,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,58445,7,8,0,-122.339055778487,47.6209530433716,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,58446,0,0,0,-122.338905267452,47.6207934745717,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,58449,6,7,0,-122.336377182589,47.6209453670449,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,58450,9,9,0,-122.336594672654,47.6207735135951,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,58453,8,7,1,-122.333346727854,47.6209003588476,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,58829,5,5,0,-122.338611345212,47.6194336763457,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,76198,10,2,8,-122.340968113702,47.620282460656,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,76429,10,7,3,-122.339878438749,47.6203730891257,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,77265,7,7,0,-122.336010423214,47.6189677871707,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,78069,11,10,1,-122.329268617913,47.618987714883,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,79025,8,7,1,-122.3390493657,47.6197871884763,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,79026,7,8,0,-122.339190357856,47.6196232383139,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,79030,9,10,0,-122.33362680626,47.6195838988335,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,79033,0,0,0,-122.332484094936,47.6197482654676,2.5,83,75.12,19,Thursday
AlaskanWayViaduct_KingSt,2016-06-02 19:00:00,79034,0,0,0,-122.332549704638,47.6195836017163,2.5,83,75.12,19,Thursday
